,Mindtree_close_prices,Moving_avg_14,Std_dev_14,Upper_band,Lower_band
370,854.3,811.5178571428567,27.049225832398815,865.6163088076543,757.419405478059
371,863.4,815.8607142857137,30.204139926201602,876.2689941381169,755.4524344333105
372,843.75,818.3142857142851,31.023021405773914,880.360328525833,756.2682429027373
373,846.75,821.2607142857138,31.664595483648753,884.5899052530112,757.9315233184163
374,840.4,825.596428571428,29.62619335010556,884.8488152716391,766.3440418712169
375,837.4,830.3428571428565,25.188427265951493,880.7197116747594,779.9660026109535
376,848.7,835.414285714285,20.481853399572593,876.3779925134302,794.4505789151399
377,836.5,839.0107142857136,14.797897181332186,868.6065086483779,809.4149199230492
378,830.4,837.5499999999993,14.54651689740264,866.6430337948045,808.456966205194
379,828.85,837.6749999999993,14.457055104963775,866.5891102099268,808.7608897900717
380,837.1,840.0428571428564,10.74725111801508,861.5373593788865,818.5483549068263
381,824.1,840.2035714285706,10.46744888996389,861.1384692084985,819.2686736486428
382,874.75,843.0714285714278,13.787643775474978,870.6467161223777,815.4961410204778
383,850.1,844.0357142857135,13.772302591854165,871.5803194694219,816.4911091020052
384,876.65,845.6321428571421,16.144653879887752,877.9214506169176,813.3428350973666
385,893.45,847.7785714285708,20.181481556181065,888.1415345409329,807.4156083162087
386,885.35,850.7499999999993,22.47489197373487,895.6997839474691,805.8002160525295
387,871.15,852.4928571428565,23.07880193817225,898.650461019201,806.3352532665119
388,861.3,853.9857142857136,22.911757382922698,899.809229051559,808.1621995198682
389,867.65,856.1464285714279,22.652215584339856,901.4508597401076,810.8419974027482
390,858.1,856.8178571428564,22.553616520020856,901.9250901828981,811.7106241028147
391,861.75,858.6214285714278,21.80088842831933,902.2232054280665,815.0196517147891
392,880.65,862.2107142857136,20.915711600577588,904.0421374868688,820.3792910845584
393,858.8,864.3499999999992,18.650005155709465,901.6500103114181,827.0499896885804
394,867.9,866.5499999999992,16.925117883929637,900.4002357678585,832.6997642321398
395,870.05,869.8321428571419,11.712610021544597,893.2573629002311,846.4069228140527
396,846.6,867.8214285714276,13.133496726463857,894.0884220243554,841.5544351184999
397,850.1,867.8214285714276,13.133496726463857,894.0884220243554,841.5544351184999
398,850.05,865.9214285714277,13.671119394358449,893.2636673601446,838.5791897827107
399,845.6,862.5035714285705,12.15694585074215,886.8174631300548,838.1896797270862
400,837.7,859.0999999999991,11.93690141472677,882.9738028294527,835.2261971705456
401,854.05,857.8785714285705,11.47498473748718,880.8285409035449,834.9286019535961
402,861.85,857.9178571428563,11.488532863813658,880.8949228704836,834.940791415229
403,864.1,857.6642857142849,11.294747393439462,880.2537805011639,835.074790927406
404,864.5,858.1214285714277,11.442291901377677,881.0060123741831,835.2368447686723
405,863.4,858.2392857142848,11.490935868898863,881.2211574520826,835.2574139764871
406,860.5,856.7999999999992,9.569221493950709,875.9384429879005,837.6615570120978
407,834.8,855.0857142857134,11.195009681037732,877.4757336477888,832.6956949236379
408,815.0,851.307142857142,14.863582976570047,881.0343088102821,821.5799769040019
409,835.35,848.8285714285706,14.383132673197009,877.5948367749646,820.0623060821766
410,821.2,847.0142857142849,16.176091433539025,879.3664685813629,814.6621028472069
411,823.45,845.1107142857136,17.313136170729248,879.7369866271721,810.4844419442551
412,812.25,842.4107142857137,19.31530061667085,881.0413155190554,803.7801130523719
413,832.0,841.439285714285,19.483821479648856,880.4069286735827,802.4716427549873
414,853.15,842.5428571428564,19.69216807557667,881.9271932940097,803.1585209917031
415,854.5,842.5749999999992,19.712752120242463,882.0005042404841,803.1494957595144
416,841.2,841.0999999999993,18.916029018967755,878.9320580379349,803.2679419620638
417,867.85,841.3678571428565,19.28963060562269,879.9471183541018,802.7885959316111
418,887.0,842.9749999999993,22.09803985390771,887.1710797078148,798.7789202921839
419,881.75,844.2857142857137,23.875433371597634,892.0365810289089,796.5348475425184
420,921.1,848.6142857142851,31.361039208228807,911.3363641307427,785.8922072978274
421,906.55,853.7392857142851,34.62289803990428,922.9850817940936,784.4934896344765
422,910.4,860.5535714285708,35.78064294197286,932.1148573125165,788.992285544625
423,886.1,864.1785714285708,35.60114364134564,935.380858711262,792.9762841458795
424,868.6,867.564285714285,33.384297486716996,934.332880687719,800.795690740851
425,903.6,873.289285714285,32.08437301488917,937.4580317440634,809.1205396845066
426,890.45,878.8749999999993,27.052916450206425,932.9808329004122,824.7691670995864
427,894.05,883.3071428571421,23.651612866971835,930.6103685910858,836.0039171231984
428,899.65,886.6285714285707,22.31828083300724,931.2651330945852,841.9920097625562
429,889.8,889.1499999999993,20.31327720407402,929.7765544081474,848.5234455918512
430,887.9,892.4857142857135,14.96344813938638,922.4126105644863,862.5588180069407
431,897.3,894.5892857142848,13.199856913156308,920.9889995405973,868.1895718879722
432,899.3,895.4678571428561,13.064508691985562,921.5968745268273,869.338839758885
433,891.55,896.1678571428562,12.524339490394677,921.2165361236455,871.1191781620669
434,918.05,895.9499999999989,12.075786325740648,920.1015726514802,871.7984273485176
435,900.3,895.5035714285704,11.765308591960736,919.0341886124918,871.9729542446489
436,896.5,894.5107142857132,10.971224224731653,916.4531627351765,872.5682658362499
437,897.0,895.2892857142846,10.712145848598555,916.7135774114817,873.8649940170875
438,895.5,897.2107142857132,7.482239961100907,912.175194207915,882.2462343635113
439,868.6,894.7107142857132,10.444140399364901,915.598995084443,873.8224334869833
440,887.3,894.485714285713,10.576087479496072,915.6378892447052,873.3335393267208
441,903.95,895.192857142856,10.871555283676855,916.9359677102098,873.4497465755023
442,898.8,895.1321428571417,10.847094739424104,916.82633233599,873.4379533782935
443,902.75,896.0571428571418,10.909397098615203,917.8759370543722,874.2383486599114
444,907.75,897.4749999999989,11.056615666664467,919.5882313333278,875.36176866667
445,907.25,898.1857142857133,11.360126430977937,920.9059671476691,875.4654614237575
446,898.7,898.1428571428562,11.356730588979412,920.856318320815,875.4293959648974
447,908.8,899.3749999999991,11.52099671838109,922.4169934367612,876.333006563237
448,932.85,900.432142857142,13.816678983467854,928.0655008240777,872.7987848902063
449,915.65,901.5285714285707,14.40203930921143,930.3326500469935,872.7244928101478
450,917.1,902.9999999999992,14.892731835992972,932.7854636719851,873.2145363280133
451,920.2,904.6571428571422,15.45392478333999,935.5649924238221,873.7492932904622
452,921.7,906.5285714285708,15.841240169577352,938.2110517677255,874.8460910894161
453,927.0,910.6999999999992,12.400914978663398,935.5018299573261,885.8981700426724
454,917.4,912.8499999999993,10.494650652024601,933.8393013040485,891.8606986959502
455,923.9,914.2749999999993,10.547525229260554,935.3700504585204,893.1799495414782
456,950.1,917.939285714285,13.307692665007309,944.5546710442997,891.3239003842704
457,947.4,921.1285714285707,14.668250830209466,950.4650730889896,891.7920697681518
458,962.5,925.039285714285,17.7927078685923,960.6247014514696,889.4538699771005
459,943.3,927.614285714285,17.628019965737913,962.8703256457608,892.3582457828091
460,950.65,931.3249999999991,16.5053575218305,964.3357150436601,898.3142849563382
461,939.0,933.4821428571421,15.261648856678237,964.0054405704985,902.9588451437857
462,940.75,934.0464285714278,15.3820507821327,964.8105301356932,903.2823270071624
463,950.5,936.5357142857135,14.990861685250449,966.5174376562144,906.5539909152127
464,943.15,938.3964285714277,13.975162917540752,966.3467544065091,910.4461027363462
465,941.25,939.8999999999991,12.962519935464035,965.8250398709272,913.974960129071
466,944.5,941.5285714285704,11.887739551686575,965.3040505319436,917.7530923251973
467,944.95,942.8107142857134,11.145026116759015,965.1007665192315,920.5206620521953
468,946.65,944.8999999999991,8.424666165515744,961.7493323310306,928.0506676689675
469,943.8,946.3214285714276,5.9134694452164975,958.1483674618606,934.4944896809947
470,943.5,945.8499999999991,5.851824173215881,957.5536483464309,934.1463516535673
471,952.95,946.2464285714277,6.145525710964393,958.5374799933566,933.9553771494989
472,957.3,945.8749999999991,5.166822785106455,956.208645570212,935.5413544297862
473,962.2,947.2249999999992,6.687581775230069,960.6001635504593,933.8498364495391
474,970.25,948.6249999999992,9.08247996463982,966.7899599292789,930.4600400707195
475,976.65,951.3142857142849,11.313358825410006,973.941003365105,928.6875680634648
476,975.65,953.807142857142,12.580568917426266,978.9682806919946,928.6460050222895
477,979.65,955.8892857142848,14.287544044921265,984.4643738041274,927.3141976244423
478,972.45,957.9821428571421,14.423239889203195,986.8286226355485,929.1356630787357
479,968.5,959.9285714285706,13.817515560481281,987.5636025495332,932.293540307608
480,976.2,962.1928571428564,13.691516985456591,989.5758911137696,934.8098231719432
481,975.4,964.3678571428563,13.149533585526706,990.6669243139097,938.068789971803
482,979.4,966.707142857142,12.659032305097934,992.0252074673379,941.3890782469462
483,989.4,969.964285714285,12.168582316967486,994.30145034822,945.62712108035
484,975.85,972.2749999999993,9.545432858805356,991.36586571761,953.1841342823886
485,981.25,974.2964285714278,8.011469285363077,990.319367142154,958.2734900007016
486,981.4,976.0178571428563,6.530891302817647,989.0796397484916,962.9560745372211
487,970.2,976.589285714285,5.497033415766657,987.5833525458183,965.5952188827516
488,981.75,977.4107142857135,5.3336803058325355,988.0780748973787,966.7433536740484
489,979.95,977.6464285714279,5.370269449150068,988.386967469728,966.9058896731278
490,980.5,977.9928571428565,5.387980110464488,988.7688173637854,967.2168969219275
491,980.45,978.0499999999994,5.411099703427332,988.8721994068541,967.2278005931447
492,975.35,978.2571428571422,5.232805437591249,988.7227537323247,967.7915319819597
493,979.1,979.0142857142852,4.415463586278554,987.8452128868423,970.183358541728
